dataset,model,method,variant,source,seed_a,seed_b,top3,top5,spearman,cosine,sign5
adult,mlp,lime,clean,real,0,4,0.6666666666666666,1.0,0.9604395604395607,0.9798335496784686,1.0
adult,mlp,lime,clean,real,1,2,1.0,1.0,0.9736263736263736,0.9957240848029872,1.0
adult,mlp,lime,clean,real,1,3,1.0,1.0,0.9868131868131869,0.9919552585573356,1.0
adult,mlp,lime,clean,real,1,4,0.6666666666666666,1.0,0.9736263736263736,0.9805971032482879,1.0
adult,mlp,lime,clean,real,2,3,1.0,1.0,0.9780219780219781,0.9866355631345356,1.0
adult,mlp,lime,clean,real,2,4,0.6666666666666666,1.0,0.9208791208791209,0.9756902245360203,1.0
adult,mlp,lime,clean,real,3,4,0.6666666666666666,1.0,0.9516483516483516,0.9874302562438863,1.0
adult,mlp,lime,clean,random,0,1,0.3333333333333333,0.4,0.12967032967032965,0.8418656393846774,1.0
adult,mlp,lime,clean,random,0,2,0.3333333333333333,0.4,0.06813186813186813,0.7912108516443971,1.0
adult,mlp,lime,clean,random,0,3,0.3333333333333333,0.4,-0.1164835164835165,0.7074923994208763,1.0
adult,mlp,lime,clean,random,0,4,0.3333333333333333,0.4,0.1032967032967033,0.8259176017081833,1.0
adult,mlp,lime,clean,random,1,2,0.0,0.2,-0.1384615384615385,0.7578353088822932,1.0
adult,mlp,lime,clean,random,1,3,0.0,0.2,-0.4241758241758242,0.6869494837536848,1.0
adult,mlp,lime,clean,random,1,4,0.6666666666666666,0.6,0.2527472527472528,0.8755377270902596,1.0
adult,mlp,lime,clean,random,2,3,0.3333333333333333,0.4,0.21318681318681318,0.8009212192994166,1.0
adult,mlp,lime,clean,random,2,4,0.0,0.2,-0.09010989010989012,0.7882917157978396,1.0
adult,mlp,lime,clean,random,3,4,0.0,0.4,0.5164835164835165,0.8930377713425118,1.0
adult,mlp,lime,clean,permuted,0,1,0.3333333333333333,0.4,0.2,0.356341161808084,1.0
adult,mlp,lime,clean,permuted,0,2,0.0,0.2,0.02857142857142857,0.3728820203308356,1.0
adult,mlp,lime,clean,permuted,0,3,0.3333333333333333,0.4,0.221978021978022,0.5252958861901449,1.0
adult,mlp,lime,clean,permuted,0,4,0.0,0.2,-0.5736263736263736,0.31402445288029934,1.0
adult,mlp,lime,clean,permuted,1,2,0.3333333333333333,0.2,0.05054945054945055,0.6154383361993434,1.0
adult,mlp,lime,clean,permuted,1,3,0.3333333333333333,0.2,0.1076923076923077,0.4597223290592055,1.0
adult,mlp,lime,clean,permuted,1,4,0.3333333333333333,0.6,-0.1076923076923077,0.691930144364394,1.0
adult,mlp,lime,clean,permuted,2,3,0.0,0.6,0.4681318681318682,0.505639676826097,1.0
adult,mlp,lime,clean,permuted,2,4,0.3333333333333333,0.2,0.2175824175824176,0.7283128870614441,1.0
adult,mlp,lime,clean,permuted,3,4,0.0,0.2,-0.12087912087912088,0.4277426566252793,1.0
adult,mlp,lime,clean,constant,0,1,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,0,2,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,0,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,0,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,1,2,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,1,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,1,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,2,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,2,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,constant,3,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,lime,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,lime,spur,real,0,1,1.0,0.8,0.9785714285714284,0.9787229515561778,1.0
adult,mlp,lime,spur,real,0,2,1.0,0.8,0.9749999999999999,0.9935769357567106,1.0
adult,mlp,lime,spur,real,0,3,1.0,1.0,0.9464285714285712,0.982518526425043,1.0
adult,mlp,lime,spur,real,0,4,1.0,1.0,0.9107142857142855,0.989527865144872,1.0
adult,mlp,lime,spur,real,1,2,1.0,1.0,0.982142857142857,0.9897184865408756,1.0
adult,mlp,lime,spur,real,1,3,1.0,0.8,0.9535714285714283,0.9927327249325044,1.0
adult,mlp,lime,spur,real,1,4,1.0,0.8,0.9285714285714284,0.9829713393574744,1.0
adult,mlp,lime,spur,real,2,3,1.0,0.8,0.9357142857142854,0.9876199904064689,1.0
adult,mlp,lime,spur,real,2,4,1.0,0.8,0.9107142857142855,0.9885504564200087,1.0
adult,mlp,lime,spur,real,3,4,1.0,1.0,0.9392857142857142,0.9917305073345933,1.0
adult,mlp,lime,spur,random,0,1,0.3333333333333333,0.4,0.021428571428571425,0.8211657842385169,1.0
adult,mlp,lime,spur,random,0,2,0.3333333333333333,0.4,0.05357142857142857,0.8372606543106209,1.0
adult,mlp,lime,spur,random,0,3,0.3333333333333333,0.4,0.3428571428571428,0.8319540952988863,1.0
adult,mlp,lime,spur,random,0,4,0.3333333333333333,0.4,-0.21071428571428572,0.7594197332507788,1.0
adult,mlp,lime,spur,random,1,2,0.3333333333333333,0.2,-0.08928571428571427,0.7867408087516586,1.0
adult,mlp,lime,spur,random,1,3,0.6666666666666666,0.4,0.3428571428571428,0.8202528865025301,1.0
adult,mlp,lime,spur,random,1,4,0.3333333333333333,0.4,-0.0857142857142857,0.7761708654002029,1.0
adult,mlp,lime,spur,random,2,3,0.3333333333333333,0.2,-0.125,0.7693497347868866,1.0
adult,mlp,lime,spur,random,2,4,0.6666666666666666,0.4,0.14285714285714282,0.7947636175172547,1.0
adult,mlp,lime,spur,random,3,4,0.3333333333333333,0.6,-0.05714285714285713,0.7483685045218584,1.0
adult,mlp,lime,spur,permuted,0,1,0.0,0.2,-0.33571428571428563,0.35508752302008795,1.0
adult,mlp,lime,spur,permuted,0,2,0.0,0.0,-0.18214285714285713,0.40187151849632674,1.0
adult,mlp,lime,spur,permuted,0,3,0.3333333333333333,0.4,0.10357142857142855,0.5482254458500677,1.0
adult,mlp,lime,spur,permuted,0,4,0.0,0.4,-0.2321428571428571,0.4288149938846042,1.0
adult,mlp,lime,spur,permuted,1,2,0.3333333333333333,0.4,-0.024999999999999998,0.46997311650682666,1.0
adult,mlp,lime,spur,permuted,1,3,0.3333333333333333,0.4,0.05714285714285713,0.5851994951654421,1.0
adult,mlp,lime,spur,permuted,1,4,0.0,0.0,-0.17857142857142855,0.40991594263814585,1.0
adult,mlp,lime,spur,permuted,2,3,0.3333333333333333,0.2,-0.007142857142857141,0.6931764363870296,1.0
adult,mlp,lime,spur,permuted,2,4,0.0,0.2,-0.1357142857142857,0.4519803791251507,1.0
adult,mlp,lime,spur,permuted,3,4,0.3333333333333333,0.4,0.021428571428571425,0.540673222457376,1.0
adult,mlp,lime,spur,constant,0,1,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,0,2,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,0,3,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,0,4,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,1,2,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,1,3,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,1,4,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,2,3,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,2,4,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,constant,3,4,1.0,1.0,0.0,0.9999999999999999,1.0
adult,mlp,lime,spur,oracle,0,1,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,0,2,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,0,3,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,0,4,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,1,2,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,1,3,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,1,4,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,2,3,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,2,4,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,lime,spur,oracle,3,4,1.0,1.0,0.9999999999999999,1.0,1.0
adult,mlp,kshap,clean,real,0,1,0.6666666666666666,0.8,0.9692307692307693,0.9940384255838695,1.0
adult,mlp,kshap,clean,real,0,2,1.0,0.8,0.9692307692307693,0.9949109572829243,1.0
adult,mlp,kshap,clean,real,0,3,0.6666666666666666,0.8,0.9296703296703297,0.9826715843452983,1.0
adult,mlp,kshap,clean,real,0,4,0.6666666666666666,0.8,0.956043956043956,0.9971120884099756,1.0
adult,mlp,kshap,clean,real,1,2,0.6666666666666666,1.0,0.9604395604395607,0.9957018707914029,1.0
adult,mlp,kshap,clean,real,1,3,0.6666666666666666,0.8,0.9692307692307693,0.9953710671804878,1.0
adult,mlp,kshap,clean,real,1,4,1.0,1.0,0.9692307692307693,0.9975673788748177,1.0
adult,mlp,kshap,clean,real,2,3,0.6666666666666666,0.8,0.9384615384615385,0.9870649344726437,1.0
adult,mlp,kshap,clean,real,2,4,0.6666666666666666,1.0,0.9780219780219781,0.9961352898214616,1.0
adult,mlp,kshap,clean,real,3,4,0.6666666666666666,0.8,0.9428571428571428,0.9899784784186041,1.0
adult,mlp,kshap,clean,random,0,1,0.0,0.2,-0.11208791208791209,0.6035848331151579,1.0
adult,mlp,kshap,clean,random,0,2,0.0,0.6,-0.05054945054945055,0.661670887936464,1.0
adult,mlp,kshap,clean,random,0,3,0.0,0.2,-0.01978021978021978,0.7215920867285514,1.0
adult,mlp,kshap,clean,random,0,4,0.3333333333333333,0.2,-0.5692307692307692,0.5807597535647989,1.0
adult,mlp,kshap,clean,random,1,2,0.0,0.2,-0.054945054945054944,0.6972920417123233,1.0
adult,mlp,kshap,clean,random,1,3,0.3333333333333333,0.4,-0.16483516483516483,0.6916018276007317,1.0
adult,mlp,kshap,clean,random,1,4,0.0,0.2,-0.054945054945054944,0.7201988157252117,1.0
adult,mlp,kshap,clean,random,2,3,0.0,0.2,-0.1384615384615385,0.7166477675778195,1.0
adult,mlp,kshap,clean,random,2,4,0.3333333333333333,0.4,0.42857142857142855,0.8736228608226592,1.0
adult,mlp,kshap,clean,random,3,4,0.0,0.2,-0.032967032967032975,0.7636516305760436,1.0
adult,mlp,kshap,clean,permuted,0,1,0.6666666666666666,0.6,0.3494505494505495,0.7790277522609405,1.0
adult,mlp,kshap,clean,permuted,0,2,0.0,0.0,-0.4461538461538462,0.411787912834105,1.0
adult,mlp,kshap,clean,permuted,0,3,0.3333333333333333,0.4,-0.2087912087912088,0.6237746857650786,1.0
adult,mlp,kshap,clean,permuted,0,4,0.3333333333333333,0.2,-0.1164835164835165,0.6087989337990615,1.0
adult,mlp,kshap,clean,permuted,1,2,0.0,0.4,0.3142857142857143,0.6987192513905193,1.0
adult,mlp,kshap,clean,permuted,1,3,0.0,0.2,-0.054945054945054944,0.5944257392828234,1.0
adult,mlp,kshap,clean,permuted,1,4,0.6666666666666666,0.6,0.367032967032967,0.8752811813886479,1.0
adult,mlp,kshap,clean,permuted,2,3,0.3333333333333333,0.6,0.3450549450549451,0.7611973909413826,1.0
adult,mlp,kshap,clean,permuted,2,4,0.3333333333333333,0.6,0.3802197802197802,0.6648320456236074,1.0
adult,mlp,kshap,clean,permuted,3,4,0.0,0.2,-0.4241758241758242,0.4747060749741517,1.0
adult,mlp,kshap,clean,constant,0,1,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,0,2,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,0,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,0,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,1,2,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,1,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,1,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,2,3,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,2,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,constant,3,4,1.0,1.0,0.0,1.0,1.0
adult,mlp,kshap,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
adult,mlp,kshap,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,real,0,1,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,0,2,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,0,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,0,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,1,2,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,1,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,1,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,2,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,2,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,real,3,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,clean,random,0,1,0.0,0.4,0.09774436090225563,0.8007119453335013,1.0
credit_g,logreg,linshap,clean,random,0,2,0.3333333333333333,0.4,0.39999999999999997,0.8730169316410628,1.0
credit_g,logreg,linshap,clean,random,0,3,0.0,0.2,-0.3443609022556391,0.636714393727055,1.0
credit_g,logreg,linshap,clean,random,0,4,0.3333333333333333,0.4,-0.06466165413533834,0.7153271855927316,1.0
credit_g,logreg,linshap,clean,random,1,2,0.0,0.2,-0.004511278195488721,0.7936387391991023,1.0
credit_g,logreg,linshap,clean,random,1,3,0.0,0.2,0.05413533834586466,0.7047875076220053,1.0
credit_g,logreg,linshap,clean,random,1,4,0.0,0.0,-0.3654135338345864,0.6297577534876047,1.0
credit_g,logreg,linshap,clean,random,2,3,0.0,0.2,-0.6330827067669172,0.57591568067215,1.0
credit_g,logreg,linshap,clean,random,2,4,0.3333333333333333,0.2,-0.3984962406015037,0.6257189088854391,1.0
credit_g,logreg,linshap,clean,random,3,4,0.3333333333333333,0.2,0.29774436090225564,0.7361145047643333,1.0
credit_g,logreg,linshap,clean,permuted,0,1,0.0,0.2,-0.15789473684210525,0.6185069078228408,1.0
credit_g,logreg,linshap,clean,permuted,0,2,0.0,0.2,0.09624060150375939,0.6764648079216775,1.0
credit_g,logreg,linshap,clean,permuted,0,3,0.0,0.0,-0.1789473684210526,0.6271998777736143,1.0
credit_g,logreg,linshap,clean,permuted,0,4,0.3333333333333333,0.4,-0.12932330827067667,0.6729259456996824,1.0
credit_g,logreg,linshap,clean,permuted,1,2,0.3333333333333333,0.6,0.3699248120300751,0.7446393919005858,1.0
credit_g,logreg,linshap,clean,permuted,1,3,0.3333333333333333,0.2,-0.10075187969924812,0.6936853737810494,1.0
credit_g,logreg,linshap,clean,permuted,1,4,0.0,0.0,-0.3954887218045112,0.6290058189194957,1.0
credit_g,logreg,linshap,clean,permuted,2,3,0.0,0.2,-0.28120300751879695,0.5808750665911278,1.0
credit_g,logreg,linshap,clean,permuted,2,4,0.0,0.0,-0.0015037593984962405,0.6426680180785896,1.0
credit_g,logreg,linshap,clean,permuted,3,4,0.0,0.2,0.29473684210526313,0.6830277995817154,1.0
credit_g,logreg,linshap,clean,constant,0,1,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,0,2,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,0,3,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,0,4,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,1,2,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,1,3,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,1,4,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,2,3,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,2,4,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,constant,3,4,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
credit_g,logreg,linshap,spur,real,0,1,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,0,2,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,0,3,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,0,4,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,1,2,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,1,3,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,1,4,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,2,3,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,2,4,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,real,3,4,1.0,1.0,1.0,1.0000000000000002,1.0
credit_g,logreg,linshap,spur,random,0,1,0.3333333333333333,0.2,-0.07012987012987014,0.8250451329071818,1.0
credit_g,logreg,linshap,spur,random,0,2,0.3333333333333333,0.2,-0.2155844155844156,0.7345224107756633,1.0
credit_g,logreg,linshap,spur,random,0,3,0.3333333333333333,0.2,0.16233766233766234,0.8718260823832719,1.0
credit_g,logreg,linshap,spur,random,0,4,0.0,0.2,-0.2350649350649351,0.7349275862704793,1.0
credit_g,logreg,linshap,spur,random,1,2,0.3333333333333333,0.4,0.2857142857142857,0.8263150916925133,1.0
credit_g,logreg,linshap,spur,random,1,3,0.0,0.4,0.22597402597402597,0.8859129916367615,1.0
credit_g,logreg,linshap,spur,random,1,4,0.0,0.2,-0.045454545454545456,0.7596486445292874,1.0
credit_g,logreg,linshap,spur,random,2,3,0.3333333333333333,0.2,-0.13506493506493505,0.7667828762851572,1.0
credit_g,logreg,linshap,spur,random,2,4,0.0,0.2,0.21428571428571425,0.7765309939745668,1.0
credit_g,logreg,linshap,spur,random,3,4,0.0,0.2,0.05064935064935065,0.779534007875781,1.0
credit_g,logreg,linshap,spur,permuted,0,1,0.3333333333333333,0.2,-0.07792207792207792,0.06761338400845228,1.0
credit_g,logreg,linshap,spur,permuted,0,2,0.3333333333333333,0.2,-0.21818181818181817,0.054691465145100975,1.0
credit_g,logreg,linshap,spur,permuted,0,3,0.3333333333333333,0.4,0.3025974025974026,0.11018441689184987,1.0
credit_g,logreg,linshap,spur,permuted,0,4,0.0,0.0,-0.2506493506493506,0.06346316875739579,1.0
credit_g,logreg,linshap,spur,permuted,1,2,0.0,0.4,0.13116883116883118,0.19067375608613715,1.0
credit_g,logreg,linshap,spur,permuted,1,3,0.0,0.0,-0.39350649350649347,0.06614464985249419,1.0
credit_g,logreg,linshap,spur,permuted,1,4,0.0,0.2,0.14935064935064934,0.06968395897978122,1.0
credit_g,logreg,linshap,spur,permuted,2,3,0.3333333333333333,0.2,0.0,0.09251338957193368,1.0
credit_g,logreg,linshap,spur,permuted,2,4,0.3333333333333333,0.4,0.005194805194805195,0.16541027111038187,1.0
credit_g,logreg,linshap,spur,permuted,3,4,0.3333333333333333,0.2,-0.1935064935064935,0.9488466447906612,1.0
credit_g,logreg,linshap,spur,constant,0,1,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,0,2,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,0,3,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,0,4,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,1,2,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,1,3,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,1,4,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,2,3,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,2,4,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,constant,3,4,1.0,1.0,0.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,0,1,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,0,2,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,0,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,0,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,1,2,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,1,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,1,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,2,3,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,2,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,linshap,spur,oracle,3,4,1.0,1.0,1.0,1.0,1.0
credit_g,logreg,lime,clean,real,0,1,0.6666666666666666,1.0,0.9924812030075187,0.9985270732574536,1.0
credit_g,logreg,lime,clean,real,0,2,0.6666666666666666,1.0,0.9924812030075187,0.9992381983998657,1.0
credit_g,logreg,lime,clean,real,0,3,0.6666666666666666,1.0,0.9864661654135337,0.9990942734765134,1.0
credit_g,logreg,lime,clean,real,0,4,0.6666666666666666,1.0,0.9864661654135337,0.9986837976744558,1.0
credit_g,logreg,lime,clean,real,1,2,1.0,1.0,0.9969924812030074,0.9993701633101016,1.0
credit_g,logreg,lime,clean,real,1,3,1.0,1.0,0.9879699248120299,0.9983848438344742,1.0
credit_g,logreg,lime,clean,real,1,4,1.0,1.0,0.9834586466165413,0.99891255418249,1.0
credit_g,logreg,lime,clean,real,2,3,1.0,1.0,0.9924812030075187,0.9990970244399893,1.0
credit_g,logreg,lime,clean,real,2,4,1.0,1.0,0.9849624060150375,0.9990386715073138,1.0
credit_g,logreg,lime,clean,real,3,4,1.0,1.0,0.9804511278195487,0.9990431690736982,1.0
credit_g,logreg,lime,clean,random,0,1,0.3333333333333333,0.4,0.08571428571428572,0.8023674251947523,1.0
credit_g,logreg,lime,clean,random,0,2,0.0,0.4,-0.14887218045112782,0.7651138257727296,1.0
credit_g,logreg,lime,clean,random,0,3,0.3333333333333333,0.2,0.05413533834586466,0.774856136047951,1.0
credit_g,logreg,lime,clean,random,0,4,0.0,0.4,0.16541353383458643,0.860071163999312,1.0
credit_g,logreg,lime,clean,random,1,2,0.0,0.4,0.08721804511278194,0.7400584456316119,1.0
credit_g,logreg,lime,clean,random,1,3,0.6666666666666666,0.8,0.437593984962406,0.8259630162221449,1.0
credit_g,logreg,lime,clean,random,1,4,0.3333333333333333,0.6,0.29774436090225564,0.8401857283819006,1.0
credit_g,logreg,lime,clean,random,2,3,0.0,0.2,-0.12481203007518797,0.6656488045983957,1.0
credit_g,logreg,lime,clean,random,2,4,0.0,0.2,-0.10827067669172932,0.7736629435365402,1.0
credit_g,logreg,lime,clean,random,3,4,0.3333333333333333,0.4,0.35939849624060144,0.845349569567959,1.0
credit_g,logreg,lime,clean,permuted,0,1,0.0,0.2,-0.11428571428571428,0.6955931425409453,1.0
credit_g,logreg,lime,clean,permuted,0,2,0.0,0.0,-0.193984962406015,0.6374511497691848,1.0
credit_g,logreg,lime,clean,permuted,0,3,0.0,0.2,-0.24360902255639094,0.7072113292381373,1.0
credit_g,logreg,lime,clean,permuted,0,4,0.0,0.4,-0.0706766917293233,0.6796820217582635,1.0
credit_g,logreg,lime,clean,permuted,1,2,0.0,0.0,0.19548872180451127,0.7394683691670658,1.0
credit_g,logreg,lime,clean,permuted,1,3,0.0,0.0,0.07969924812030074,0.6957537438745486,1.0
credit_g,logreg,lime,clean,permuted,1,4,0.6666666666666666,0.4,0.26315789473684204,0.8120892935781718,1.0
credit_g,logreg,lime,clean,permuted,2,3,0.3333333333333333,0.4,0.19248120300751878,0.8002136098385592,1.0
credit_g,logreg,lime,clean,permuted,2,4,0.0,0.0,-0.33383458646616543,0.6194484021100173,1.0
credit_g,logreg,lime,clean,permuted,3,4,0.3333333333333333,0.2,-0.45714285714285713,0.6182027366234376,1.0
credit_g,logreg,lime,clean,constant,0,1,1.0,1.0,0.0,0.9999999999999998,1.0
credit_g,logreg,lime,clean,constant,0,2,1.0,1.0,0.0,0.9999999999999998,1.0
